SiteID,long,lat,x,y,FIPS,STATE,COUNTY,SOC,DEM,Slope,MAP,MAT,NDVI,NLCD,NLCD_ID
330,-108.9412498,31.93259307,-1214288.377,1067078.142,35023,New Mexico,Hidalgo County,0.843,1334.060059,7.531680107,315.605011,15.66989994,0.194011003,Shrubland,5
331,-108.80374,32.31215996,-1195782.593,1107246.655,35023,New Mexico,Hidalgo County,1.12,1304.359985,1.225690007,305.8880005,15.79669952,0.157407999,Shrubland,5
332,-108.3606928,31.80685194,-1161945.751,1045937.236,35023,New Mexico,Hidalgo County,2.727,1371.910034,3.551980019,308.5270081,15.46370029,0.179363996,Shrubland,5
333,-103.72828,32.23849002,-723826.5868,1047807.001,35025,New Mexico,Lea County,0.677,1066.829956,1.389260054,344.946991,17.01819992,0.252911001,Shrubland,5
334,-103.65258,32.51794996,-714245.6766,1078289.654,35025,New Mexico,Lea County,0.606,1106.380005,0.939800024,364.9200134,16.34950066,0.250555009,Shrubland,5
335,-103.55973,32.71555,-703846.6637,1099565.839,35025,New Mexico,Lea County,5.16,1217.930054,1.328279972,390.2149963,15.45530033,0.27974999,Herbaceous,6
336,-103.5108901,32.51749001,-701053.1658,1077183.636,35025,New Mexico,Lea County,2.21,1131.27002,0.947495997,373.6180115,16.03709984,0.279114991,Shrubland,5
337,-103.44191,32.17824002,-697586.6191,1038971.489,35025,New Mexico,Lea County,0.93,1035.589966,1.058099985,308.8330078,16.67819977,0.262356013,Shrubland,5
338,-103.44191,32.17824002,-697586.6191,1038971.489,35025,New Mexico,Lea County,0.93,1035.589966,1.058099985,308.8330078,16.67819977,0.262356013,Shrubland,5
339,-103.44191,32.17824002,-697586.6191,1038971.489,35025,New Mexico,Lea County,0.93,1035.589966,1.058099985,308.8330078,16.67819977,0.262356013,Shrubland,5
340,-103.2477301,33.08188999,-671741.0372,1138061.561,35025,New Mexico,Lea County,4.861,1200.98999,1.108940005,421.4809875,14.78050041,0.335575998,Herbaceous,6
341,-105.83837,33.69546003,-904024.0423,1227785.258,35027,New Mexico,Lincoln County,1.596,1698.650024,1.71724999,367.980011,13.08430004,0.226114005,Shrubland,5
342,-108.2003265,31.89556046,-1145689.202,1053788.884,35029,New Mexico,Luna County,1.35,1460.339966,1.217210054,308.4070129,15.25650024,0.162046999,Shrubland,5
343,-107.7961699,32.38249996,-1101216.113,1102846.35,35029,New Mexico,Luna County,2.181,1416.959961,1.181079984,297.5929871,15.13479996,0.163637996,Shrubland,5
344,-107.7961699,32.38249996,-1101216.113,1102846.35,35029,New Mexico,Luna County,2.181,1416.959961,1.181079984,297.5929871,15.13479996,0.163637996,Shrubland,5
345,-107.64103,32.3615,-1087092.324,1098736.689,35029,New Mexico,Luna County,1.712,1414.030029,4.823999882,306.0050049,15.1967001,0.179658994,Shrubland,5
346,-108.87446,35.82420002,-1149338.864,1497023.996,35031,New Mexico,McKinley County,1.646,2337.169922,10.50259972,442.8080139,7.642399788,0.34443599,Herbaceous,6
347,-108.6669501,35.39574001,-1137299.04,1446994.449,35031,New Mexico,McKinley County,4.594,2178.110107,6.331950188,353.1359863,9.062729836,0.271788001,Shrubland,5
348,-108.55464,35.43468003,-1126700.186,1449976.891,35031,New Mexico,McKinley County,3.158,2219.23999,4.45761013,349.3129883,9.172840118,0.320663005,Forest,4
349,-108.54795,35.59700999,-1123710.983,1467910.609,35031,New Mexico,McKinley County,1.35,2128.75,7.420159817,353.6919861,8.872550011,0.225654006,Shrubland,5
350,-108.08552,35.56516999,-1082978.726,1459007.246,35031,New Mexico,McKinley County,3.777,2230.669922,10.46759987,339.2369995,8.614339828,0.256947994,Shrubland,5
351,-108.08552,35.56516999,-1082978.726,1459007.246,35031,New Mexico,McKinley County,3.777,2230.669922,10.46759987,339.2369995,8.614339828,0.256947994,Shrubland,5
352,-108.08552,35.56516999,-1082978.726,1459007.246,35031,New Mexico,McKinley County,3.777,2230.669922,10.46759987,339.2369995,8.614339828,0.256947994,Shrubland,5
353,-104.8885933,35.77698536,-795275.5849,1450984.823,35033,New Mexico,Mora County,6.088,1983.72998,2.437289953,465.3500061,9.481980324,0.339026988,Herbaceous,6
354,-106.05588,32.50181003,-938008.1306,1097390.607,35035,New Mexico,Otero County,0.485,1229.030029,0.905896008,263.7130127,16.55870056,0.189533994,Shrubland,5
355,-105.14362,32.27705996,-855596.1026,1063851.058,35035,New Mexico,Otero County,7.533,1200.699951,4.208720207,270.4320068,15.97299957,0.192295,Shrubland,5
356,-103.9802,34.64981996,-724781.8803,1318076.899,35037,New Mexico,Quay County,3.094,1484.380005,1.622349977,428.2579956,13.49180031,0.270518988,Herbaceous,6
357,-103.9802,34.64981996,-724781.8803,1318076.899,35037,New Mexico,Quay County,3.094,1484.380005,1.622349977,428.2579956,13.49180031,0.270518988,Herbaceous,6
358,-103.9802,34.64981996,-724781.8803,1318076.899,35037,New Mexico,Quay County,3.094,1484.380005,1.622349977,428.2579956,13.49180031,0.270518988,Herbaceous,6
359,-103.61216,35.04333002,-687906.5059,1359214.519,35037,New Mexico,Quay County,1.941,1237.189941,1.232820034,421.8179932,14.32369995,0.317048013,Shrubland,5
360,-103.61216,35.04333002,-687906.5059,1359214.519,35037,New Mexico,Quay County,1.941,1237.189941,1.232820034,421.8179932,14.32369995,0.317048013,Shrubland,5
361,-103.61216,35.04333002,-687906.5059,1359214.519,35037,New Mexico,Quay County,1.941,1237.189941,1.232820034,421.8179932,14.32369995,0.317048013,Shrubland,5
362,-103.13627,35.25973002,-643167.4446,1380024.552,35037,New Mexico,Quay County,1.102,1175.76001,2.327090025,432.552002,14.16240025,0.282815993,Shrubland,5
363,-107.2091099,36.76942996,-988951.8997,1583313.232,35039,New Mexico,Rio Arriba County,0.804,2182.899902,4.939740181,434.3640137,6.988379955,0.393254012,Shrubland,5
364,-106.76681,36.00556,-959772.5024,1493787.34,35039,New Mexico,Rio Arriba County,18.277,2705.76001,9.07005024,704.5939941,5.487370014,0.675952017,Forest,4
365,-106.8159476,36.47266584,-958192.4596,1546262.656,35039,New Mexico,Rio Arriba County,2.771,2285.149902,9.571629524,473.7319946,7.92414999,0.519464016,Forest,4
366,-106.8159476,36.47266584,-958192.4596,1546262.656,35039,New Mexico,Rio Arriba County,2.771,2285.149902,9.571629524,473.7319946,7.92414999,0.519464016,Forest,4
367,-106.8159476,36.47266584,-958192.4596,1546262.656,35039,New Mexico,Rio Arriba County,2.771,2285.149902,9.571629524,473.7319946,7.92414999,0.519464016,Forest,4
368,-106.75813,36.18893001,-956682.3053,1514103.982,35039,New Mexico,Rio Arriba County,4.953,2517.47998,7.052070141,538.8880005,7.384540081,0.532670021,Forest,4
369,-106.14819,36.73188002,-896172.8027,1568610.344,35039,New Mexico,Rio Arriba County,7.6,2825.060059,8.40320015,637.5720215,3.082730055,0.532746971,Herbaceous,6
370,-103.73691,34.01008001,-708551.9343,1244961.769,35041,New Mexico,Roosevelt County,2.295,1331.439941,1.872879982,401.3129883,14.26609993,0.285670012,Herbaceous,6
371,-103.73691,34.01008001,-708551.9343,1244961.769,35041,New Mexico,Roosevelt County,2.295,1331.439941,1.872879982,401.3129883,14.26609993,0.285670012,Herbaceous,6
372,-103.73691,34.01008001,-708551.9343,1244961.769,35041,New Mexico,Roosevelt County,2.295,1331.439941,1.872879982,401.3129883,14.26609993,0.285670012,Herbaceous,6
373,-103.6499,34.17697997,-699100.7671,1262910.897,35041,New Mexico,Roosevelt County,2.977,1287.72998,1.562330008,421.2909851,14.22039986,0.299430996,Herbaceous,6
374,-103.6499,34.17697997,-699100.7671,1262910.897,35041,New Mexico,Roosevelt County,2.977,1287.72998,1.562330008,421.2909851,14.22039986,0.299430996,Herbaceous,6
375,-103.6499,34.17697997,-699100.7671,1262910.897,35041,New Mexico,Roosevelt County,2.977,1287.72998,1.562330008,421.2909851,14.22039986,0.299430996,Herbaceous,6
376,-103.47941,33.66632997,-688039.2117,1204783.741,35041,New Mexico,Roosevelt County,1.095,1309.369995,0.83592999,414.9020081,14.35809994,0.329326004,Herbaceous,6
377,-103.47941,33.66632997,-688039.2117,1204783.741,35041,New Mexico,Roosevelt County,1.095,1309.369995,0.83592999,414.9020081,14.35809994,0.329326004,Herbaceous,6
378,-103.47804,33.75996004,-687091.2173,1215201.479,35041,New Mexico,Roosevelt County,1.509,1319.23999,0.93137002,417.7969971,14.28619957,0.33741799,Herbaceous,6
379,-103.47804,33.75996004,-687091.2173,1215201.479,35041,New Mexico,Roosevelt County,1.509,1319.23999,0.93137002,417.7969971,14.28619957,0.33741799,Herbaceous,6
380,-103.47804,33.75996004,-687091.2173,1215201.479,35041,New Mexico,Roosevelt County,1.509,1319.23999,0.93137002,417.7969971,14.28619957,0.33741799,Herbaceous,6
381,-103.12583,34.27362002,-650491.4087,1269960.444,35041,New Mexico,Roosevelt County,2.545,1261.5,0.981586993,452.6440125,13.99339962,0.452881992,Planted/Cultivated,7
382,-107.45567,36.19736996,-1018306.851,1522290.877,35043,New Mexico,Sandoval County,3.02,2089.070068,4.348670006,274.9549866,8.673480034,0.213992998,Shrubland,5
383,-107.45567,36.19736996,-1018306.851,1522290.877,35043,New Mexico,Sandoval County,3.02,2089.070068,4.348670006,274.9549866,8.673480034,0.213992998,Shrubland,5
384,-107.45567,36.19736996,-1018306.851,1522290.877,35043,New Mexico,Sandoval County,3.02,2089.070068,4.348670006,274.9549866,8.673480034,0.213992998,Shrubland,5
385,-107.20381,35.53069997,-1004803.8,1445492.296,35043,New Mexico,Sandoval County,3.915,1981.619995,7.50454998,290.1480103,10.02250004,0.22958,Shrubland,5
386,-107.06606,35.56297996,-992086.2338,1447633.805,35043,New Mexico,Sandoval County,1.025,1919.780029,4.518330097,262.3739929,10.56659985,0.165527999,Shrubland,5
387,-107.06606,35.56297996,-992086.2338,1447633.805,35043,New Mexico,Sandoval County,1.025,1919.780029,4.518330097,262.3739929,10.56659985,0.165527999,Shrubland,5
388,-107.06606,35.56297996,-992086.2338,1447633.805,35043,New Mexico,Sandoval County,1.025,1919.780029,4.518330097,262.3739929,10.56659985,0.165527999,Shrubland,5
389,-106.6267187,35.37053719,-955270.2019,1421731.691,35043,New Mexico,Sandoval County,1.152,1677.48999,3.478640079,287.5580139,12.5152998,0.183925003,Shrubland,5
390,-107.8391701,36.19569997,-1052246.197,1526282.995,35045,New Mexico,San Juan County,1.293,1970.160034,2.354850054,247.3730011,9.662679672,0.153098002,Shrubland,5
391,-107.73732,36.25985998,-1042354.909,1532291.302,35045,New Mexico,San Juan County,2.459,2058.540039,2.98229003,262.928009,9.232780457,0.187527001,Shrubland,5
392,-107.72745,36.82076997,-1033748.598,1594539.619,35045,New Mexico,San Juan County,3.122,1868.47998,7.247839928,313.3210144,9.934510231,0.235080004,Shrubland,5
393,-105.30963,35.35360003,-837464.0547,1407423.164,35047,New Mexico,San Miguel County,2.884,1920.709961,5.738289833,439.4179993,10.10130024,0.349633992,Shrubland,5
394,-107.52662,32.68857003,-1072047.862,1133640.669,35051,New Mexico,Sierra County,2.649,1601.400024,4.326189995,372.32901,14.31999969,0.211361006,Shrubland,5
395,-107.458979,32.96574812,-1062067.54,1163580.687,35051,New Mexico,Sierra County,4.83,1574.089966,6.087800026,308.5289917,14.64169979,0.205072001,Shrubland,5
396,-107.7111713,33.90180413,-1072475.493,1270168.683,35053,New Mexico,Socorro County,6.098,2149.48999,1.183779955,342.4100037,9.112000465,0.204099,Herbaceous,6
397,-107.7111713,33.90180413,-1072475.493,1270168.683,35053,New Mexico,Socorro County,6.098,2149.48999,1.183779955,342.4100037,9.112000465,0.204099,Herbaceous,6
398,-107.66996,33.74433999,-1070875.546,1252243.069,35053,New Mexico,Socorro County,1.649,2218.290039,5.902540207,386.9599915,9.169249535,0.257728994,Herbaceous,6
399,-107.65729,34.43335002,-1060295.903,1328532.463,35053,New Mexico,Socorro County,5.198,2016.930054,4.192359924,336.8659973,10.3107996,0.177544996,Shrubland,5
400,-107.65729,34.43335002,-1060295.903,1328532.463,35053,New Mexico,Socorro County,5.198,2016.930054,4.192359924,336.8659973,10.3107996,0.177544996,Shrubland,5
401,-107.27251,33.54363998,-1037231.538,1225578.616,35053,New Mexico,Socorro County,3.539,1655.76001,5.789999962,284.2160034,13.67749977,0.189073995,Shrubland,5
402,-107.27251,33.54363998,-1037231.538,1225578.616,35053,New Mexico,Socorro County,3.539,1655.76001,5.789999962,284.2160034,13.67749977,0.189073995,Shrubland,5
403,-107.27251,33.54363998,-1037231.538,1225578.616,35053,New Mexico,Socorro County,3.539,1655.76001,5.789999962,284.2160034,13.67749977,0.189073995,Shrubland,5
404,-107.26938,34.22490997,-1027938.752,1301135.53,35053,New Mexico,Socorro County,2.425,1943.209961,6.38808012,335.3099976,11.35789967,0.211840004,Shrubland,5
405,-107.26938,34.22490997,-1027938.752,1301135.53,35053,New Mexico,Socorro County,2.425,1943.209961,6.38808012,335.3099976,11.35789967,0.211840004,Shrubland,5
406,-107.26938,34.22490997,-1027938.752,1301135.53,35053,New Mexico,Socorro County,2.425,1943.209961,6.38808012,335.3099976,11.35789967,0.211840004,Shrubland,5
407,-107.16377,34.14520002,-1019394.403,1291149.605,35053,New Mexico,Socorro County,1.88,1815.290039,1.539849997,298.625,12.26539993,0.190498993,Shrubland,5
408,-107.0400895,34.00886667,-1009918.128,1274695.173,35053,New Mexico,Socorro County,5.721,1737.199951,6.698050022,292.8330078,12.90480042,0.202818006,Shrubland,5
409,-105.67646,36.84460002,-853378.8599,1576828.416,35055,New Mexico,Taos County,3.537,2340.939941,5.14880991,292.3190002,6.165259838,0.228111997,Shrubland,5
410,-105.5018209,36.15044246,-845790.6931,1497903.793,35055,New Mexico,Taos County,8.473,2934.51001,17.16659927,781.0759888,4.174449921,0.722745001,Forest,4
411,-105.5018209,36.15044246,-845790.6931,1497903.793,35055,New Mexico,Taos County,8.473,2934.51001,17.16659927,781.0759888,4.174449921,0.722745001,Forest,4
412,-105.5018209,36.15044246,-845790.6931,1497903.793,35055,New Mexico,Taos County,8.473,2934.51001,17.16659927,781.0759888,4.174449921,0.722745001,Forest,4
413,-105.79595,34.30743,-893102.6351,1295412.07,35057,New Mexico,Torrance County,4.313,2101,4.437339783,426.3729858,10.02569962,0.343741,Forest,4
414,-105.79595,34.30743,-893102.6351,1295412.07,35057,New Mexico,Torrance County,4.313,2101,4.437339783,426.3729858,10.02569962,0.343741,Forest,4
415,-105.79595,34.30743,-893102.6351,1295412.07,35057,New Mexico,Torrance County,4.313,2101,4.437339783,426.3729858,10.02569962,0.343741,Forest,4
416,-103.8466242,36.92004466,-691715.8439,1570370.353,35059,New Mexico,Union County,7.841,1969.410034,7.411499977,447.8940125,9.472299576,0.486938,Forest,4
417,-103.3359566,36.73584955,-648382.2038,1546198.419,35059,New Mexico,Union County,3.113,1604.22998,2.493979931,421.5280151,11.19509983,0.33564201,Herbaceous,6
418,-103.3359566,36.73584955,-648382.2038,1546198.419,35059,New Mexico,Union County,3.113,1604.22998,2.493979931,421.5280151,11.19509983,0.33564201,Herbaceous,6
419,-103.3359566,36.73584955,-648382.2038,1546198.419,35059,New Mexico,Union County,3.113,1604.22998,2.493979931,421.5280151,11.19509983,0.33564201,Herbaceous,6
420,-106.13759,41.38415003,-839738.0514,2086829.916,56001,Wyoming,Albany County,13.743,2552.469971,7.109300137,458.6520081,2.750250101,0.526089013,Shrubland,5
421,-105.6393093,41.57095687,-796491.6299,2103335.67,56001,Wyoming,Albany County,4.01,2178.820068,1.209939957,327.1210022,5.019320011,0.330300987,Shrubland,5
422,-106.0053099,43.53262998,-803581.768,2324517.945,56005,Wyoming,Campbell County,6.903,1612.130005,4.018300056,378.946991,6.872029781,0.386229992,Herbaceous,6
423,-106.0053099,43.53262998,-803581.768,2324517.945,56005,Wyoming,Campbell County,6.903,1612.130005,4.018300056,378.946991,6.872029781,0.386229992,Herbaceous,6
424,-106.0053099,43.53262998,-803581.768,2324517.945,56005,Wyoming,Campbell County,6.903,1612.130005,4.018300056,378.946991,6.872029781,0.386229992,Herbaceous,6
425,-105.645,44.49573996,-763863.2891,2428371.338,56005,Wyoming,Campbell County,4.778,1284.699951,3.661880016,391.1119995,7.351890087,0.379698992,Herbaceous,6
426,-105.3665901,44.40823997,-742845.7057,2416464.317,56005,Wyoming,Campbell County,7.046,1355.109985,3.319689989,401.0140076,7.188849926,0.413841993,Herbaceous,6
427,-105.4009351,44.92136235,-739917.1222,2473596.417,56005,Wyoming,Campbell County,6.189,1094.050049,3.288719893,371.9530029,7.324999809,0.407988012,Herbaceous,6
428,-107.63695,41.60886998,-960282.7822,2126017.169,56007,Wyoming,Carbon County,6.19,2182.330078,4.02023983,316.8349915,5.419700146,0.275611013,Shrubland,5
429,-107.32617,42.00721001,-929461.4193,2167171.715,56007,Wyoming,Carbon County,1.46,2011.650024,1.085960031,261.4079895,6.007040024,0.188840002,Shrubland,5
430,-106.9777,41.24550996,-910818.5594,2079143.406,56007,Wyoming,Carbon County,8.974,2650.48999,8.470439911,884.53302,2.478549957,0.592253983,Forest,4
431,-106.9777,41.24550996,-910818.5594,2079143.406,56007,Wyoming,Carbon County,8.974,2650.48999,8.470439911,884.53302,2.478549957,0.592253983,Forest,4
432,-106.7472,41.20587001,-892277.3402,2072547.955,56007,Wyoming,Carbon County,1.408,2334.02002,6.146240234,355.4590149,4.658430099,0.48961401,Shrubland,5
433,-106.89381,42.24819996,-891056.2905,2189800.125,56007,Wyoming,Carbon County,0.244,1876.869995,4.49048996,272.256012,6.906099796,0.255468994,Shrubland,5
434,-106.89381,42.24819996,-891056.2905,2189800.125,56007,Wyoming,Carbon County,0.244,1876.869995,4.49048996,272.256012,6.906099796,0.255468994,Shrubland,5
435,-106.89381,42.24819996,-891056.2905,2189800.125,56007,Wyoming,Carbon County,0.244,1876.869995,4.49048996,272.256012,6.906099796,0.255468994,Shrubland,5
436,-106.74848,41.60065996,-887395.7422,2116467.703,56007,Wyoming,Carbon County,3.134,2141.25,2.088099957,286.9159851,5.530650139,0.358321995,Shrubland,5
437,-106.62393,42.03544,-871729.3593,2163653.599,56007,Wyoming,Carbon County,2.379,2095.530029,4.729340076,308.848999,5.808469772,0.226454005,Shrubland,5
438,-106.4807301,41.09741002,-871581.3176,2058007.615,56007,Wyoming,Carbon County,10.076,2385.909912,6.716380119,430.2099915,3.863029957,0.415890008,Shrubland,5
439,-106.5151801,41.37659,-870983.336,2089387.325,56007,Wyoming,Carbon County,9.51,2511.969971,7.361340046,579.6309814,3.048890114,0.628041029,Shrubland,5
440,-106.47529,41.60027001,-864938.5889,2113905.649,56007,Wyoming,Carbon County,10.076,2432.199951,7.148739815,478.651001,3.399250031,0.523055017,Shrubland,5
441,-106.14433,41.93471998,-833729.9074,2148149.913,56007,Wyoming,Carbon County,3.983,2059.75,2.587080002,290.480011,5.404139996,0.229818001,Shrubland,5
442,-106.14433,41.93471998,-833729.9074,2148149.913,56007,Wyoming,Carbon County,3.983,2059.75,2.587080002,290.480011,5.404139996,0.229818001,Shrubland,5
443,-106.16178,42.19086995,-832100.994,2176791.286,56007,Wyoming,Carbon County,3.595,2122.090088,2.320679903,315.0390015,4.72510004,0.239986002,Shrubland,5
444,-105.8784099,42.80001004,-801916.2798,2242073.921,56009,Wyoming,Converse County,4.594,1666.910034,4.044919968,334.8850098,7.667170048,0.37105,Herbaceous,6
445,-105.8784099,42.80001004,-801916.2798,2242073.921,56009,Wyoming,Converse County,4.594,1666.910034,4.044919968,334.8850098,7.667170048,0.37105,Herbaceous,6
446,-105.8784099,42.80001004,-801916.2798,2242073.921,56009,Wyoming,Converse County,4.594,1666.910034,4.044919968,334.8850098,7.667170048,0.37105,Herbaceous,6
447,-105.71025,43.28974999,-782733.3294,2295086.872,56009,Wyoming,Converse County,3.489,1615.219971,3.082429886,324.5169983,6.838739872,0.346468002,Herbaceous,6
448,-105.4344399,42.56750001,-768572.1929,2212553.291,56009,Wyoming,Converse County,5.313,1592.890015,4.266610146,358.3240051,7.446879864,0.382854998,Herbaceous,6
449,-105.4344399,42.56750001,-768572.1929,2212553.291,56009,Wyoming,Converse County,5.313,1592.890015,4.266610146,358.3240051,7.446879864,0.382854998,Herbaceous,6
450,-105.4344399,42.56750001,-768572.1929,2212553.291,56009,Wyoming,Converse County,5.313,1592.890015,4.266610146,358.3240051,7.446879864,0.382854998,Herbaceous,6
451,-105.44789,43.39276,-760513.9567,2304399.266,56009,Wyoming,Converse County,6.423,1484.410034,2.215790033,329.3710022,7.388830185,0.319043994,Herbaceous,6
452,-105.26626,43.18862997,-748159.27,2280275.015,56009,Wyoming,Converse County,2.352,1442.589966,1.359320045,326.0090027,7.558129787,0.312229991,Herbaceous,6
453,-105.01036,42.72078996,-732508.7601,2226256.571,56009,Wyoming,Converse County,4.392,1500.800049,2.286380053,347.5140076,7.737400055,0.344278991,Herbaceous,6
454,-104.9035568,44.58014232,-704442.2117,2432000.794,56011,Wyoming,Crook County,13.007,1273.880005,2.76680994,390.9150085,6.963270187,0.439141005,Herbaceous,6
455,-104.9035568,44.58014232,-704442.2117,2432000.794,56011,Wyoming,Crook County,13.007,1273.880005,2.76680994,390.9150085,6.963270187,0.439141005,Herbaceous,6
456,-104.9035568,44.58014232,-704442.2117,2432000.794,56011,Wyoming,Crook County,13.007,1273.880005,2.76680994,390.9150085,6.963270187,0.439141005,Herbaceous,6
457,-104.7204639,44.45052838,-691320.2656,2416279.378,56011,Wyoming,Crook County,4.726,1275.939941,4.923659801,421.9219971,6.967860222,0.51335299,Herbaceous,6
458,-104.7204639,44.45052838,-691320.2656,2416279.378,56011,Wyoming,Crook County,4.726,1275.939941,4.923659801,421.9219971,6.967860222,0.51335299,Herbaceous,6
459,-104.7204639,44.45052838,-691320.2656,2416279.378,56011,Wyoming,Crook County,4.726,1275.939941,4.923659801,421.9219971,6.967860222,0.51335299,Herbaceous,6
460,-110.01674,43.73527996,-1120436.02,2387569.891,56013,Wyoming,Fremont County,12.979,2827.129883,14.16709995,980.8590088,-0.849687994,0.504221022,Forest,4
461,-109.6508,43.64781003,-1092785.845,2373651.915,56013,Wyoming,Fremont County,7.726,2491.620117,10.14859962,490.118988,2.223890066,0.475971013,Shrubland,5
462,-108.75326,42.58598004,-1037249.711,2246140.551,56013,Wyoming,Fremont County,8.791,2465.52002,10.10849953,489.2420044,2.535979986,0.531961024,Shrubland,5
463,-108.68015,42.52865003,-1032191.487,2238993.305,56013,Wyoming,Fremont County,6.084,2465.52002,10.10849953,489.2420044,2.535979986,0.531961024,Shrubland,5
464,-108.1550301,42.72297002,-986913.6617,2254949.468,56013,Wyoming,Fremont County,4.909,2047.170044,4.708839893,309.5249939,5.754449844,0.278331995,Shrubland,5
465,-107.9769,42.32588999,-978107.2114,2209076.44,56013,Wyoming,Fremont County,1.698,2183.360107,7.384059906,349.6109924,4.503640175,0.330875009,Shrubland,5
466,-107.88708,42.91200996,-962637.3325,2273155.934,56013,Wyoming,Fremont County,1.49,1740.76001,2.759900093,229.8280029,6.57490015,0.222022995,Shrubland,5
467,-107.91449,43.33009998,-959006.4074,2319763.542,56013,Wyoming,Fremont County,0.355,1822.319946,5.950809956,243.4409943,6.608739853,0.199215993,Shrubland,5
468,-107.6654,42.39009001,-951918.8982,2213036.285,56013,Wyoming,Fremont County,2.743,2225.540039,8.781629562,385.1279907,4.94949007,0.370656997,Shrubland,5
469,-107.72027,43.11385998,-946424.0177,2293855.135,56013,Wyoming,Fremont County,0.8,1716.329956,1.58513999,201.5090027,6.36082983,0.221506,Shrubland,5
470,-107.72027,43.11385998,-946424.0177,2293855.135,56013,Wyoming,Fremont County,0.8,1716.329956,1.58513999,201.5090027,6.36082983,0.221506,Shrubland,5
471,-107.72027,43.11385998,-946424.0177,2293855.135,56013,Wyoming,Fremont County,0.8,1716.329956,1.58513999,201.5090027,6.36082983,0.221506,Shrubland,5
472,-107.5977,42.58490004,-943770.7823,2233976.664,56013,Wyoming,Fremont County,0.645,1994.089966,3.083679914,268.506012,5.9165802,0.200427994,Shrubland,5
473,-104.59605,42.00304998,-706170.0892,2143212.652,56015,Wyoming,Goshen County,6.309,1379.189941,1.852190018,363.7839966,8.657299995,0.335482001,Herbaceous,6
474,-104.19528,42.58713004,-667704.9839,2205373.936,56015,Wyoming,Goshen County,2.738,1478.550049,1.589720011,390.1229858,7.349850178,0.418065012,Herbaceous,6
475,-104.19528,42.58713004,-667704.9839,2205373.936,56015,Wyoming,Goshen County,2.738,1478.550049,1.589720011,390.1229858,7.349850178,0.418065012,Herbaceous,6
476,-104.19528,42.58713004,-667704.9839,2205373.936,56015,Wyoming,Goshen County,2.738,1478.550049,1.589720011,390.1229858,7.349850178,0.418065012,Herbaceous,6
477,-108.8885901,43.68867996,-1031538.074,2369649.022,56017,Wyoming,Hot Springs County,5.803,2329.919922,12.04529953,441.756012,4.183129787,0.381312013,Shrubland,5
478,-106.9174601,43.59445999,-875741.5831,2339436.237,56019,Wyoming,Johnson County,3.974,1738.640015,7.90994978,338.9159851,6.777689934,0.33801201,Shrubland,5
479,-106.7811001,43.86019003,-861494.4249,2367645.369,56019,Wyoming,Johnson County,5.499,1904.52002,11.23929977,393.5750122,6.013740063,0.447028011,Forest,4
480,-106.7811001,43.86019003,-861494.4249,2367645.369,56019,Wyoming,Johnson County,5.499,1904.52002,11.23929977,393.5750122,6.013740063,0.447028011,Forest,4
481,-106.8543864,44.55551676,-858491.5289,2445314.828,56019,Wyoming,Johnson County,13.758,1468.780029,8.112210274,416.4020081,6.775380135,0.539936006,Shrubland,5
482,-106.53105,44.35250998,-835525.9242,2419958.228,56019,Wyoming,Johnson County,6.123,1382.459961,6.559949875,350.4100037,7.243100166,0.349736989,Herbaceous,6
483,-106.27033,43.80682001,-821485.0274,2357205.562,56019,Wyoming,Johnson County,4.518,1377.189941,2.252850056,343.5249939,7.37361002,0.269336998,Herbaceous,6
484,-105.1906716,41.54780626,-759789.5471,2097083.894,56021,Wyoming,Laramie County,10.72,1968.609985,5.29185009,403.0690002,7.180049896,0.373537987,Herbaceous,6
485,-105.1906716,41.54780626,-759789.5471,2097083.894,56021,Wyoming,Laramie County,10.72,1968.609985,5.29185009,403.0690002,7.180049896,0.373537987,Herbaceous,6
486,-105.1906716,41.54780626,-759789.5471,2097083.894,56021,Wyoming,Laramie County,10.72,1968.609985,5.29185009,403.0690002,7.180049896,0.373537987,Herbaceous,6
487,-104.33074,41.17664998,-692528.3007,2049142.764,56021,Wyoming,Laramie County,2.126,1679.810059,1.701169968,390.9190063,8.031720161,0.408996999,Herbaceous,6
488,-110.982973,42.88349671,-1211984.385,2305425.632,56023,Wyoming,Lincoln County,15.883,1889.400024,8.913809776,536.3519897,3.859920025,0.693952978,Shrubland,5
489,-110.17619,41.95661002,-1162622.96,2192934.187,56023,Wyoming,Lincoln County,3.703,2038.26001,2.002959967,210.625,3.616909981,0.167450994,Shrubland,5
490,-110.17619,41.95661002,-1162622.96,2192934.187,56023,Wyoming,Lincoln County,3.703,2038.26001,2.002959967,210.625,3.616909981,0.167450994,Shrubland,5
491,-107.26465,42.65573996,-915861.195,2238578.888,56025,Wyoming,Natrona County,0.446,2132.5,7.044839859,314.8479919,5.533939838,0.299264014,Shrubland,5
492,-107.26465,42.65573996,-915861.195,2238578.888,56025,Wyoming,Natrona County,0.446,2132.5,7.044839859,314.8479919,5.533939838,0.299264014,Shrubland,5
493,-107.20318,42.61932998,-911365.3085,2233946.777,56025,Wyoming,Natrona County,1.13,1986.569946,4.573309898,261.5090027,6.23239994,0.218769997,Shrubland,5
494,-106.61977,43.04259002,-858834.6932,2275496.599,56025,Wyoming,Natrona County,1.015,1658.72998,1.846729994,324.9330139,7.444699764,0.287773013,Shrubland,5
